2900,223.991272,-9.964131,159.962463,0.473743,-0.001042,0.880620,-0.008629
2933,224.095093,-9.935963,159.884094,0.450781,-0.007163,0.892604,-0.001896
2966,224.198883,-9.938215,159.820312,0.468216,0.005633,0.883570,0.006780
3000,224.290466,-9.934824,159.742279,0.451488,-0.001449,0.892182,-0.012927
3033,224.377167,-9.933519,159.684753,0.472297,-0.018789,0.881211,0.007010
3066,224.487183,-9.932866,159.618637,0.477912,-0.004636,0.878395,0.000418
3100,224.570404,-9.950093,159.546997,0.466436,-0.007680,0.884517,0.002647
3133,224.688507,-9.943421,159.480072,0.463018,-0.009756,0.886083,0.019394
3166,224.786041,-9.943315,159.417496,0.465567,0.014656,0.884823,0.011019
3200,224.888046,-9.945522,159.360077,0.444244,-0.001595,0.895879,0.006739
3233,224.996429,-9.919932,159.258972,0.480834,0.011584,0.876683,0.009505
3266,225.094757,-9.945171,159.213333,0.477227,-0.000135,0.878780,-0.000292
3300,225.210953,-9.953317,159.143967,0.480506,-0.007631,0.876826,-0.015223
3333,225.307449,-9.941631,159.039093,0.465448,0.004068,0.885058,0.003807
3366,225.424545,-9.936527,158.996292,0.470387,-0.003319,0.882451,0.002130
3400,225.524384,-9.953324,158.925339,0.450368,-0.006291,0.892723,0.013235
3433,225.642746,-9.952131,158.844009,0.466861,-0.000283,0.884085,-0.020842
3466,225.757523,-9.942494,158.761139,0.470164,0.006338,0.882414,0.015856
3500,225.858154,-9.941797,158.694153,0.465333,0.006163,0.885108,-0.003334
3533,225.979294,-9.945058,158.619720,0.471392,-0.000879,0.881913,0.004292
3566,226.089752,-9.935369,158.537231,0.461321,0.004390,0.887220,-0.002223
3600,226.212524,-9.955260,158.464508,0.475414,-0.007120,0.879540,-0.018453
3633,226.339783,-9.928379,158.381287,0.477519,0.005880,0.878538,0.010620
3666,226.419891,-9.946054,158.296158,0.477276,-0.005722,0.878726,0.003877
3699,226.562500,-9.944811,158.213547,0.479587,0.006961,0.877376,-0.012582
3733,226.689819,-9.946681,158.137802,0.480813,-0.001978,0.876778,0.008662
3766,226.810684,-9.952743,158.074158,0.467224,0.008318,0.884099,-0.001276
3800,226.933716,-9.945955,157.993835,0.486346,0.005996,0.873710,0.007846
3833,227.050354,-9.937467,157.900909,0.472097,0.002700,0.881476,-0.010838
3866,227.188828,-9.961711,157.802063,0.469686,-0.004211,0.882802,0.006084
3900,227.314148,-9.928638,157.724731,0.467656,-0.005958,0.883847,0.008820
3933,227.440826,-9.969414,157.633484,0.474364,0.004610,0.880313,0.002691
3966,227.573624,-9.947658,157.554565,0.461736,-0.006012,0.886947,-0.009433
4000,227.699326,-9.954395,157.464462,0.477069,0.020599,0.878619,0.002926
4033,227.819672,-9.941369,157.382080,0.481417,-0.000759,0.876225,0.021611
4066,227.953796,-9.929995,157.290878,0.453954,0.000618,0.891006,-0.005867
4100,228.092453,-9.942350,157.195969,0.465641,0.022143,0.884689,0.003705
4133,228.215073,-9.931091,157.117355,0.460684,0.015201,0.887196,0.020544
4166,228.337402,-9.939604,157.019897,0.465325,-0.006718,0.885112,0.001981
4200,228.475525,-9.940654,156.945938,0.467744,0.006029,0.883843,-0.000833
4233,228.612717,-9.951818,156.846573,0.464859,0.007499,0.885351,0.002069
4266,228.748962,-9.947970,156.757080,0.481314,-0.004391,0.876522,-0.005070
4300,228.874268,-9.933215,156.657410,0.484057,0.005308,0.874878,-0.015771
4333,229.020462,-9.951144,156.557831,0.468577,0.006386,0.883391,-0.003883
4366,229.154053,-9.938665,156.469711,0.479329,-0.006420,0.877610,-0.001596
4400,229.316254,-9.928866,156.361725,0.453408,0.010790,0.891210,0.007069
4433,229.446838,-9.942829,156.272491,0.458706,-0.005129,0.888572,0.001718
4466,229.576813,-9.920784,156.192261,0.457622,0.003172,0.889029,-0.014132
4500,229.748398,-9.925702,156.091339,0.468458,-0.008747,0.883426,-0.005407
4533,229.866318,-9.935664,156.004257,0.448417,0.005914,0.893784,0.006169
4566,230.019562,-9.942765,155.901367,0.462295,-0.008811,0.886629,-0.009772
4600,230.169250,-9.937218,155.789932,0.457941,0.013378,0.888780,-0.013495
4633,230.320053,-9.929558,155.709976,0.455755,-0.007779,0.890046,0.006652
4666,230.479080,-9.943591,155.599487,0.466776,-0.005450,0.884341,0.005617
4700,230.619736,-9.924984,155.517593,0.453018,-0.010635,0.891437,0.001329
4733,230.763870,-9.944586,155.414612,0.468921,0.014389,0.883105,0.005704
4766,230.916565,-9.952412,155.295853,0.452771,-0.006339,0.891584,0.006009
4800,231.065338,-9.930374,155.199295,0.463234,0.009962,0.886053,-0.014986
4833,231.200455,-9.938387,155.061859,0.452687,-0.013104,0.891492,0.012063
4866,231.360733,-9.935693,154.959946,0.456570,0.003906,0.889613,-0.010827
4900,231.499161,-9.943396,154.848434,0.451884,-0.001934,0.892027,-0.009182
4933,231.673523,-9.933714,154.737839,0.452965,-0.001279,0.891240,0.022622
4966,231.824341,-9.949344,154.625854,0.453282,0.006012,0.891314,-0.007611
5000,231.955429,-9.937616,154.510345,0.453141,-0.015250,0.891284,-0.006664
5033,232.094940,-9.961534,154.407898,0.459015,-0.010512,0.888277,-0.012635
5066,232.269241,-9.934782,154.261093,0.437938,0.005558,0.898970,0.005676
5100,232.440292,-9.944637,154.162598,0.435104,0.000530,0.900371,0.004053
5133,232.594360,-9.939899,154.044128,0.435239,0.010374,0.899935,0.024009
5166,232.752579,-9.922820,153.921158,0.443528,-0.000183,0.896260,-0.000936
5200,232.885925,-9.946772,153.811264,0.449863,0.015421,0.892963,0.001437
5233,233.056000,-9.953707,153.683319,0.455518,0.011636,0.890135,-0.005247
5266,233.204819,-9.957391,153.557678,0.443695,0.004761,0.896135,0.007328
5300,233.371750,-9.945967,153.430817,0.421988,-0.006533,0.906505,-0.011489
5333,233.535889,-9.942964,153.293457,0.435564,-0.004993,0.900079,0.010801
5366,233.693436,-9.930649,153.195511,0.436181,-0.003132,0.899829,0.006628
5400,233.861847,-9.935704,153.085510,0.424417,-0.010662,0.905390,-0.005118
5433,234.022766,-9.942644,152.937439,0.447160,0.000744,0.894395,-0.010248
5466,234.185394,-9.951638,152.839600,0.434511,-0.004975,0.900646,-0.003634
5500,234.368927,-9.929893,152.694962,0.426665,-0.001913,0.904404,-0.002654
5533,234.509506,-9.953114,152.553177,0.423025,0.002312,0.906100,0.005199
5566,234.684082,-9.921624,152.411469,0.427926,0.000933,0.903812,0.001302
5600,234.830276,-9.933694,152.263443,0.416178,-0.001967,0.909254,0.006934
5633,234.969894,-9.938252,152.099472,0.428255,-0.012532,0.903559,-0.004749
5666,235.124878,-9.929746,151.972824,0.402583,0.012206,0.915103,-0.019073
5700,235.293274,-9.941217,151.820663,0.406624,0.002763,0.913317,-0.022408
5733,235.457047,-9.927302,151.670364,0.410618,0.006891,0.911780,0.001858
5766,235.594177,-9.910338,151.524536,0.403947,-0.003689,0.914573,-0.019195
5800,235.784454,-9.925851,151.379547,0.399917,0.000934,0.916497,-0.009904
5833,235.920837,-9.928428,151.214035,0.411121,-0.004673,0.911560,0.004062
5866,236.083466,-9.960681,151.079117,0.378521,-0.006908,0.925565,-0.001716
5900,236.221283,-9.923449,150.902985,0.407880,-0.004340,0.912874,-0.016612
5933,236.400986,-9.940846,150.741318,0.376256,-0.006774,0.926471,-0.006114
5966,236.548096,-9.936029,150.621368,0.377490,-0.019063,0.925814,-0.002284
6000,236.743835,-9.932590,150.450577,0.370593,0.004085,0.928635,0.016787
6033,236.889816,-9.930459,150.301346,0.367550,-0.002271,0.929976,-0.006872
6066,237.080429,-9.921660,150.143402,0.369209,0.004647,0.929327,-0.003701
6100,237.239441,-9.937197,149.987778,0.371414,0.008914,0.928374,-0.009707
6133,237.398560,-9.938388,149.829361,0.360244,0.000967,0.932858,-0.000581
6166,237.563019,-9.935807,149.677170,0.347193,0.003695,0.937765,0.006358
6200,237.689255,-9.942046,149.439880,0.351383,0.009754,0.936155,-0.006949
6233,237.834839,-9.933196,149.267517,0.345281,-0.014332,0.938265,0.015338
6266,237.959808,-9.948397,149.082886,0.326487,0.021656,0.944937,0.005515
6300,238.098511,-9.940341,148.870590,0.320453,-0.004742,0.947253,-0.000274
6333,238.236252,-9.952854,148.700531,0.332696,0.000147,0.942995,0.008618
6366,238.379745,-9.953735,148.504898,0.317046,0.010718,0.948299,-0.009817
6400,238.511002,-9.932483,148.294373,0.319444,-0.019603,0.947348,0.010175
6433,238.653564,-9.939877,148.119415,0.311059,0.013757,0.950287,0.002877
6466,238.777283,-9.942486,147.914520,0.285007,0.002589,0.958520,0.002100
6500,238.925415,-9.946887,147.720627,0.287515,0.020666,0.957542,-0.004700
6533,239.076843,-9.932522,147.515778,0.291812,-0.018217,0.956264,0.008599
6566,239.211288,-9.915102,147.319275,0.273792,-0.001503,0.961787,-0.000872
6600,239.337936,-9.946675,147.103180,0.272261,0.000311,0.962208,-0.005479
6633,239.509811,-9.948100,146.925568,0.255899,-0.002850,0.966635,0.011132
6666,239.634232,-9.944938,146.714615,0.249461,-0.014602,0.968242,-0.007973
6700,239.791870,-9.942780,146.520126,0.242216,-0.000231,0.970153,-0.011609
6733,239.915451,-9.960413,146.294006,0.239043,-0.016832,0.970813,-0.009826
6766,240.050415,-9.952828,146.087967,0.236193,-0.004390,0.971680,-0.005650
6800,240.117157,-9.958490,145.838989,0.224443,0.005248,0.974443,0.007645
6833,240.184875,-9.943102,145.595718,0.219701,0.004911,0.975467,-0.013115
6866,240.265686,-9.942525,145.353714,0.189775,-0.005087,0.981753,-0.010972
6899,240.337067,-9.949232,145.111572,0.184958,0.001315,0.982745,0.000815
6933,240.406830,-9.935298,144.864258,0.182401,0.016355,0.983087,0.001444
6966,240.460754,-9.931022,144.610977,0.153559,0.007813,0.988083,-0.007066
7000,240.542786,-9.959371,144.366089,0.145064,-0.022010,0.989174,-0.002431
7033,240.610031,-9.945720,144.118011,0.125859,0.007508,0.991931,-0.013274
7066,240.673920,-9.938799,143.861710,0.131554,-0.013977,0.991128,-0.012785
7100,240.750046,-9.946821,143.635666,0.123077,-0.000089,0.992382,-0.005513
7133,240.823593,-9.945874,143.368195,0.106797,0.014118,0.994179,-0.001863
7166,240.894821,-9.937463,143.115143,0.084739,0.003710,0.996216,-0.018952
7200,240.970932,-9.934264,142.872131,0.070919,0.000008,0.997417,0.011417
7233,241.036438,-9.927223,142.607727,0.056209,-0.008886,0.998375,-0.003016
7266,241.124374,-9.950800,142.359818,0.044199,-0.012212,0.998836,0.014955
7300,241.203812,-9.954147,142.098175,0.046168,0.008497,0.998896,0.001809
7333,241.207993,-9.934349,141.815887,0.010454,0.010103,0.999889,0.003184
7366,241.173325,-9.930613,141.549133,0.018628,-0.001066,0.999809,0.005822
7399,241.134460,-9.938422,141.284012,0.006256,-0.005892,0.999954,-0.004375
7433,241.083160,-9.935932,141.026703,-0.004064,0.002899,0.999955,-0.008126
7466,241.060410,-9.951427,140.755890,0.014867,-0.013488,-0.999798,-0.000375
7500,240.999451,-9.950165,140.488708,0.044071,0.002105,-0.999010,0.005702
7533,240.981781,-9.934656,140.215256,0.039003,-0.015827,-0.998863,-0.022363
7566,240.932693,-9.948061,139.905258,0.056787,0.001496,-0.998272,-0.015022
7600,240.891190,-9.959356,139.638367,0.062673,-0.002959,-0.998020,-0.004494
7633,240.830032,-9.949862,139.391098,0.088514,0.006160,-0.996056,-0.000450
7666,240.812561,-9.929633,139.125046,0.089761,0.007276,-0.995929,0.004012
7700,240.776627,-9.919247,138.831268,0.122420,0.005380,-0.992464,-0.000264
7733,240.736145,-9.957282,138.540680,0.118471,-0.007325,-0.992862,0.011633
7766,240.697388,-9.939824,138.266525,0.122113,-0.003659,-0.992489,0.006362
7800,240.638275,-9.935751,137.981064,0.150130,-0.019437,-0.988403,0.011946
7833,240.607895,-9.947939,137.699966,0.169479,0.009570,-0.985402,-0.013011
7866,240.496689,-9.959398,137.412582,0.161391,0.008435,-0.986738,-0.015157
7899,240.359787,-9.938221,137.184799,0.157701,0.003089,-0.987478,0.002716
7933,240.231171,-9.926928,136.944504,0.195448,-0.006827,-0.980663,-0.007337
7966,240.092422,-9.940464,136.666321,0.206509,0.003858,-0.978334,0.014187
8000,239.955475,-9.947462,136.427353,0.214563,0.005572,-0.976569,0.015621
8033,239.818390,-9.938212,136.161514,0.209058,-0.025454,-0.977496,-0.012216
8066,239.685379,-9.953442,135.901443,0.223278,-0.003989,-0.974718,-0.007545
8100,239.551147,-9.947469,135.625656,0.243808,-0.011570,-0.969608,-0.016854
8133,239.393967,-9.944937,135.353989,0.245463,-0.018309,-0.969233,-0.000026
8166,239.239014,-9.949317,135.102966,0.242775,0.004602,-0.970068,0.002635
8200,239.104752,-9.936211,134.838089,0.263616,-0.010196,-0.964541,-0.008009
8233,238.982025,-9.934856,134.562363,0.273345,-0.008903,-0.961851,-0.006818
8266,238.838715,-9.948503,134.309433,0.295378,0.001458,-0.955377,0.001934
8300,238.696365,-9.960861,134.043808,0.286590,0.001225,-0.958036,-0.005624
8333,238.562195,-9.940170,133.758621,0.301725,-0.001440,-0.953283,-0.014528
8366,238.374481,-9.945104,133.513687,0.291748,0.007819,-0.956318,0.016695
8400,238.186630,-9.958976,133.273193,0.295620,0.004143,-0.955296,-0.000961
8433,238.014908,-9.938392,133.027603,0.310170,-0.003523,-0.950638,0.008320
8466,237.830765,-9.933535,132.778717,0.294730,-0.007957,-0.955469,0.012235
8500,237.637085,-9.955355,132.534149,0.301060,-0.012301,-0.953502,0.006790
8533,237.464554,-9.957595,132.287659,0.304038,0.003612,-0.952641,-0.004807
8566,237.275360,-9.925775,132.042419,0.318294,0.008974,-0.947909,-0.008751
8600,237.082642,-9.956532,131.782898,0.289422,0.005269,-0.957113,-0.011942
8633,236.893936,-9.941631,131.520477,0.302607,0.014576,-0.952993,-0.004582
8666,236.715820,-9.947557,131.275543,0.316399,-0.000698,-0.948626,-0.000870
8700,236.530731,-9.939182,131.007797,0.327974,-0.008528,-0.944646,0.002006
8733,236.345322,-9.931152,130.763168,0.313826,0.005872,-0.949416,-0.009428
8766,236.143524,-9.972528,130.498093,0.310369,0.005435,-0.950580,-0.006270
8800,235.958527,-9.960623,130.260330,0.308935,-0.009468,-0.951016,-0.006174
8833,235.762405,-9.969501,129.990387,0.325130,-0.010016,-0.945505,0.014486
8866,235.582840,-9.961993,129.737885,0.324455,0.004906,-0.945888,-0.001327
8900,235.347946,-9.968729,129.487228,0.324311,-0.020919,-0.945382,0.025253
8933,235.177673,-9.974374,129.238770,0.328863,0.014999,-0.944230,0.007384
8966,234.988388,-9.971453,128.978226,0.308987,-0.003707,-0.951042,-0.005745
9000,234.752533,-9.952621,128.718948,0.333968,0.001059,-0.942576,-0.003899
9033,234.587051,-9.958683,128.456070,0.333292,-0.006012,-0.942792,-0.004774
9066,234.366379,-9.970555,128.203720,0.335273,0.000901,-0.942121,0.000315
9100,234.173325,-9.961935,127.935455,0.318375,-0.000551,-0.947911,-0.010069
9133,233.980438,-9.980708,127.691124,0.322270,-0.009375,-0.946532,0.011416
9166,233.774994,-9.978769,127.434563,0.311842,-0.010520,-0.950076,0.000159
9200,233.574188,-9.957396,127.160423,0.329174,-0.002199,-0.944117,0.016817
9233,233.346359,-9.972989,126.904968,0.323490,-0.006180,-0.946199,0.004900
9266,233.154373,-9.975672,126.630127,0.335475,0.008118,-0.941973,0.008783
9300,232.940933,-9.974485,126.380760,0.332302,-0.014116,-0.943067,-0.000658
9333,232.739334,-9.960883,126.113235,0.341121,-0.017099,-0.939864,0.000119
9366,232.527664,-9.971303,125.849739,0.339631,0.009950,-0.940381,-0.015328
9400,232.314926,-9.948797,125.579803,0.328256,-0.014350,-0.944478,-0.001595
9433,232.092621,-9.970080,125.318436,0.340364,-0.006070,-0.940268,-0.003344
9466,231.874054,-9.965626,125.047318,0.322842,-0.001217,-0.946398,0.010098
9500,231.673569,-9.979229,124.767799,0.339679,-0.005377,-0.940497,0.007426
9533,231.443848,-9.959420,124.514572,0.333698,-0.020957,-0.942428,-0.005984
9566,231.208893,-9.987700,124.245552,0.342063,-0.001093,-0.939664,-0.004777
9600,231.016632,-9.992994,124.004829,0.337605,-0.008888,-0.941246,-0.000923
9633,230.801697,-9.988036,123.708450,0.346853,0.001430,-0.937910,0.004046
9666,230.584183,-9.982109,123.431450,0.335937,0.003868,-0.941842,-0.008098
9700,230.372208,-9.983850,123.157715,0.318243,0.005839,-0.947990,0.001602
9733,230.140991,-10.000447,122.906502,0.342115,-0.001937,-0.939650,0.003365
9766,229.936493,-9.983190,122.614807,0.334649,0.017198,-0.942117,0.011392
9800,229.691406,-10.000978,122.347298,0.324868,-0.003480,-0.945741,-0.004843
9833,229.502670,-9.993273,122.099449,0.332370,-0.000665,-0.943101,0.009505
9866,229.256241,-9.990780,121.820045,0.340968,-0.006748,-0.939791,-0.022105
9900,229.040955,-9.980145,121.534966,0.339427,0.004145,-0.940612,-0.004653
9933,228.800400,-9.979333,121.268166,0.331895,-0.006153,-0.943275,-0.006272
9966,228.583832,-10.000999,120.993355,0.343893,0.010889,-0.938924,0.006406
10000,228.353226,-10.010390,120.723061,0.330644,0.009534,-0.943688,-0.006052
10033,228.136307,-9.990156,120.442657,0.339190,0.001002,-0.940701,0.005651
10066,227.891418,-9.979654,120.164787,0.333870,0.008317,-0.942542,-0.008795
10100,227.662201,-9.992247,119.872391,0.344009,-0.012124,-0.938887,0.001156
10133,227.437180,-10.002853,119.604698,0.341360,-0.005044,-0.939791,0.015546
10166,227.201721,-10.019835,119.337929,0.347698,0.000480,-0.937582,-0.006746
10200,226.983261,-10.006290,119.040199,0.320343,0.005868,-0.947276,0.003779
10233,226.741089,-10.023081,118.771820,0.332319,0.005534,-0.943082,0.011367
10266,226.512772,-10.020643,118.483658,0.338542,-0.006212,-0.940926,-0.003143
10300,226.280319,-10.004965,118.189629,0.337233,0.009372,-0.941374,0.001289
10333,226.048553,-10.021441,117.916359,0.331748,0.003342,-0.943354,0.003917
10366,225.815903,-10.019089,117.631294,0.343881,0.015947,-0.938877,-0.001334
10400,225.596024,-9.997044,117.354004,0.341237,0.001512,-0.939862,-0.014669
10433,225.323578,-10.010650,117.066086,0.345924,0.007155,-0.938193,0.008916
10466,225.112778,-10.023009,116.774498,0.328666,0.001873,-0.944444,-0.000930
10500,224.854034,-10.004039,116.489098,0.335401,-0.019331,-0.941858,0.005949
10533,224.626511,-10.015631,116.200478,0.339646,-0.002279,-0.940547,0.002532
10566,224.364075,-9.999897,115.934502,0.344649,-0.003705,-0.938724,-0.000620
10600,224.130219,-10.017456,115.644791,0.348632,0.008850,-0.937184,-0.007987
10633,223.893326,-10.011107,115.348610,0.345260,-0.007260,-0.938445,0.007980
10666,223.658966,-10.030237,115.068535,0.343639,0.004891,-0.938939,0.016800
10700,223.413116,-10.017529,114.771378,0.343497,-0.004793,-0.939099,0.008988
10733,223.171570,-10.012303,114.480019,0.335316,0.012228,-0.942025,-0.001234
10766,222.923157,-10.008446,114.198959,0.341958,0.000702,-0.939685,0.007578
10800,222.650543,-10.017596,113.911369,0.345053,0.010927,-0.938490,0.007431
10833,222.423904,-10.014465,113.610115,0.350253,0.015486,-0.936517,-0.004368
10866,222.181076,-10.008795,113.329834,0.334624,0.000516,-0.942349,0.002293
10900,221.925262,-10.012947,113.032326,0.350513,0.009730,-0.936443,-0.011027
10933,221.693237,-10.033973,112.725632,0.343906,-0.003944,-0.938992,0.002602
10966,221.426025,-10.024257,112.436852,0.354573,0.003078,-0.935014,-0.004218
11000,221.173157,-10.010034,112.129204,0.355753,0.007639,-0.934543,0.003386
11033,220.921478,-10.014645,111.836166,0.343638,0.007437,-0.939032,-0.008801
11066,220.656860,-10.018763,111.558830,0.362269,0.000788,-0.932021,-0.009875
11100,220.438904,-10.022074,111.262238,0.355411,-0.000485,-0.934627,0.012505
11133,220.180527,-10.029256,110.949493,0.336815,0.007090,-0.941516,-0.007321
11166,219.925980,-10.029714,110.655144,0.336586,0.005398,-0.941568,0.011400
11200,219.663910,-10.043167,110.358963,0.333876,-0.002199,-0.942612,0.002026
11233,219.404984,-10.037572,110.074127,0.347178,0.024605,-0.937460,0.005517
11266,219.132111,-10.034287,109.759323,0.360385,-0.021057,-0.932556,-0.004274
11300,218.879913,-10.030720,109.457565,0.356708,0.014177,-0.934094,0.005179
11333,218.614120,-10.039021,109.163902,0.343031,0.004438,-0.939302,-0.004643
11366,218.365219,-10.011295,108.863831,0.352701,-0.004142,-0.935697,-0.007455
11400,218.094849,-10.036179,108.560387,0.358825,-0.001773,-0.933374,-0.007387
11433,217.843185,-10.028487,108.263092,0.357382,0.001196,-0.933948,-0.004124
11466,217.576187,-10.051652,107.974075,0.350706,0.013385,-0.936217,0.018011
11500,217.313873,-10.038548,107.672813,0.340078,0.012108,-0.940319,0.000139
11533,217.057693,-10.028808,107.346809,0.349255,0.003856,-0.937017,0.002447
