Timestamp,Trans_x,Trans_y,Trans_z,Quaternion_w,Quaternion_x,Quaternion_y,Quaternion_z
2300,222.525406,161.066940,9.940777,0.308973,0.308973,-0.636031,-0.636031
2333,222.596664,161.009109,9.940777,0.310226,0.310226,-0.635421,-0.635421
2366,222.668900,160.950470,9.940777,0.311496,0.311496,-0.634799,-0.634799
2400,222.742111,160.891022,9.940777,0.312782,0.312782,-0.634167,-0.634167
2433,222.816330,160.830765,9.940777,0.314085,0.314085,-0.633523,-0.633523
2466,222.891556,160.769684,9.940777,0.315403,0.315403,-0.632867,-0.632867
2500,222.967728,160.707840,9.940777,0.316737,0.316737,-0.632201,-0.632201
2533,223.044937,160.645157,9.940777,0.318087,0.318087,-0.631523,-0.631522
2566,223.123093,160.581696,9.940777,0.319453,0.319453,-0.630833,-0.630833
2600,223.202286,160.517410,9.940777,0.320834,0.320834,-0.630131,-0.630131
2633,223.282425,160.452332,9.940777,0.322232,0.322232,-0.629418,-0.629418
2666,223.363571,160.386444,9.940777,0.323645,0.323645,-0.628692,-0.628692
2700,223.445724,160.319794,9.940777,0.325073,0.325073,-0.627955,-0.627955
2733,223.532822,160.257553,9.940777,0.325705,0.325705,-0.627627,-0.627627
2766,223.622910,160.197159,9.940777,0.325948,0.325948,-0.627501,-0.627501
2800,223.714005,160.136002,9.940777,0.326194,0.326194,-0.627374,-0.627373
2833,223.806198,160.074173,9.940777,0.326443,0.326443,-0.627244,-0.627244
2866,223.899429,160.011642,9.940777,0.326694,0.326694,-0.627113,-0.627113
2900,223.993729,159.948425,9.940777,0.326948,0.326948,-0.626981,-0.626981
2933,224.089066,159.884476,9.940777,0.327205,0.327205,-0.626847,-0.626847
2966,224.185440,159.819824,9.940777,0.327465,0.327465,-0.626711,-0.626711
3000,224.282883,159.754501,9.940777,0.327727,0.327727,-0.626574,-0.626574
3033,224.381332,159.688446,9.940777,0.327992,0.327992,-0.626435,-0.626435
3066,224.480881,159.621704,9.940777,0.328260,0.328260,-0.626295,-0.626295
3100,224.581406,159.554276,9.940777,0.328531,0.328531,-0.626153,-0.626153
3133,224.683029,159.486099,9.940777,0.328804,0.328804,-0.626009,-0.626009
3166,224.785690,159.417267,9.940777,0.329080,0.329080,-0.625864,-0.625864
3200,224.889389,159.347733,9.940777,0.329359,0.329359,-0.625718,-0.625718
3233,224.994125,159.277496,9.940777,0.329641,0.329641,-0.625569,-0.625569
3266,225.099899,159.206558,9.940777,0.329925,0.329925,-0.625419,-0.625419
3300,225.206680,159.134903,9.940777,0.330212,0.330212,-0.625268,-0.625268
3333,225.314560,159.062607,9.940777,0.330502,0.330502,-0.625115,-0.625115
3366,225.423416,158.989548,9.940777,0.330795,0.330795,-0.624960,-0.624960
3400,225.533310,158.915833,9.940777,0.331090,0.331090,-0.624804,-0.624804
3433,225.644302,158.841415,9.940777,0.331388,0.331388,-0.624646,-0.624646
3466,225.756271,158.766327,9.940777,0.331688,0.331688,-0.624486,-0.624486
3500,225.869278,158.690506,9.940777,0.331992,0.331992,-0.624325,-0.624325
3533,225.983322,158.614029,9.940777,0.332298,0.332298,-0.624162,-0.624162
3566,226.098434,158.536835,9.940777,0.332606,0.332606,-0.623998,-0.623998
3600,226.214523,158.458969,9.940777,0.332918,0.332918,-0.623832,-0.623832
3633,226.331680,158.380417,9.940777,0.333232,0.333232,-0.623664,-0.623664
3666,226.449844,158.301147,9.940777,0.333548,0.333548,-0.623495,-0.623495
3699,226.569046,158.221207,9.940777,0.333868,0.333868,-0.623324,-0.623324
3733,226.689255,158.140579,9.940777,0.334190,0.334190,-0.623151,-0.623151
3766,226.810501,158.059250,9.940777,0.334515,0.334514,-0.622977,-0.622977
3800,226.932755,157.977249,9.940777,0.334842,0.334842,-0.622801,-0.622801
3833,227.056076,157.894577,9.940777,0.335172,0.335172,-0.622623,-0.622623
3866,227.180344,157.811111,9.940777,0.335238,0.335238,-0.622588,-0.622588
3900,227.305588,157.726913,9.940777,0.334939,0.334939,-0.622749,-0.622749
3933,227.431839,157.642044,9.940777,0.334637,0.334637,-0.622911,-0.622911
3966,227.559158,157.556473,9.940777,0.334332,0.334332,-0.623075,-0.623074
4000,227.687454,157.470230,9.940777,0.334025,0.334025,-0.623239,-0.623239
4033,227.816757,157.383286,9.940777,0.333716,0.333716,-0.623405,-0.623405
4066,227.947098,157.295654,9.940777,0.333404,0.333404,-0.623572,-0.623572
4100,228.078476,157.207352,9.940777,0.333089,0.333089,-0.623740,-0.623740
4133,228.210800,157.118362,9.940777,0.332772,0.332772,-0.623909,-0.623909
4166,228.344193,157.028702,9.940777,0.332452,0.332452,-0.624080,-0.624080
4200,228.478592,156.938339,9.940777,0.332130,0.332130,-0.624251,-0.624251
4233,228.613968,156.847305,9.940777,0.331805,0.331805,-0.624424,-0.624424
4266,228.750412,156.755630,9.940777,0.331478,0.331478,-0.624598,-0.624598
4300,228.887802,156.663223,9.940777,0.331148,0.331148,-0.624773,-0.624773
4333,229.026291,156.570175,9.940777,0.330815,0.330815,-0.624949,-0.624949
4366,229.165695,156.476425,9.940777,0.330480,0.330480,-0.625126,-0.625126
4400,229.306137,156.382004,9.940777,0.330143,0.330143,-0.625305,-0.625305
4433,229.447586,156.286911,9.940777,0.329802,0.329802,-0.625484,-0.625484
4466,229.590042,156.191147,9.940777,0.329460,0.329460,-0.625665,-0.625665
4500,229.733505,156.094696,9.940777,0.329114,0.329114,-0.625847,-0.625846
4533,229.877945,155.997574,9.940777,0.328766,0.328766,-0.626029,-0.626029
4566,230.023422,155.899796,9.940777,0.328416,0.328416,-0.626213,-0.626213
4600,230.169907,155.801346,9.940777,0.328063,0.328063,-0.626398,-0.626398
4633,230.317337,155.702194,9.940777,0.327707,0.327707,-0.626584,-0.626584
4666,230.465836,155.602417,9.940777,0.327349,0.327349,-0.626771,-0.626771
4700,230.615280,155.501907,9.940777,0.326989,0.326989,-0.626960,-0.626960
4733,230.765732,155.400757,9.940777,0.326625,0.326625,-0.627149,-0.627149
4766,230.912155,155.291916,9.940777,0.325670,0.325670,-0.627646,-0.627646
4800,231.059006,155.181625,9.940777,0.324646,0.324646,-0.628176,-0.628176
4833,231.206802,155.070602,9.940777,0.323614,0.323614,-0.628708,-0.628708
4866,231.355576,154.958878,9.940777,0.322575,0.322575,-0.629242,-0.629242
4900,231.505264,154.846420,9.940777,0.321528,0.321528,-0.629778,-0.629778
4933,231.655960,154.733261,9.940777,0.320473,0.320473,-0.630315,-0.630315
4966,231.807571,154.619354,9.940777,0.319411,0.319411,-0.630854,-0.630854
5000,231.960159,154.504745,9.940777,0.318341,0.318341,-0.631394,-0.631394
5033,232.113663,154.389435,9.940777,0.317264,0.317264,-0.631936,-0.631936
5066,232.268143,154.273392,9.940777,0.316179,0.316179,-0.632480,-0.632480
5100,232.423599,154.156662,9.940777,0.315086,0.315086,-0.633025,-0.633025
5133,232.580002,154.039185,9.940777,0.313986,0.313986,-0.633571,-0.633571
5166,232.737289,153.921021,9.940777,0.312878,0.312878,-0.634119,-0.634119
5200,232.895615,153.802139,9.940777,0.311763,0.311763,-0.634668,-0.634668
5233,233.054825,153.682541,9.940777,0.310640,0.310640,-0.635219,-0.635219
5266,233.215012,153.562241,9.940777,0.309509,0.309509,-0.635771,-0.635770
5300,233.376083,153.441208,9.940777,0.308371,0.308371,-0.636324,-0.636324
5333,233.538193,153.319489,9.940777,0.307225,0.307225,-0.636878,-0.636878
5366,233.701187,153.197067,9.940777,0.306071,0.306071,-0.637433,-0.637433
5400,233.865128,153.073929,9.940777,0.304909,0.304909,-0.637989,-0.637989
5433,234.029984,152.950058,9.940777,0.303740,0.303740,-0.638547,-0.638547
5466,234.195847,152.825500,9.940777,0.302563,0.302563,-0.639105,-0.639105
5500,234.356796,152.693436,9.940777,0.300968,0.300968,-0.639858,-0.639858
5533,234.509445,152.549835,9.940777,0.298706,0.298706,-0.640917,-0.640917
5566,234.662949,152.405380,9.940777,0.296427,0.296427,-0.641974,-0.641974
5600,234.817307,152.260162,9.940777,0.294132,0.294132,-0.643029,-0.643029
5633,234.972488,152.114136,9.940777,0.291821,0.291821,-0.644081,-0.644081
5666,235.128586,151.967316,9.940777,0.289493,0.289493,-0.645131,-0.645131
5700,235.285477,151.819687,9.940777,0.287149,0.287149,-0.646178,-0.646178
5733,235.443222,151.671280,9.940777,0.284788,0.284788,-0.647222,-0.647222
5766,235.601852,151.522034,9.940777,0.282410,0.282410,-0.648263,-0.648263
5800,235.761276,151.372009,9.940777,0.280016,0.280016,-0.649300,-0.649300
5833,235.921585,151.221191,9.940777,0.277606,0.277606,-0.650335,-0.650335
5866,236.082718,151.069550,9.940777,0.275179,0.275179,-0.651365,-0.651365
5900,236.244736,150.917145,9.940777,0.272735,0.272735,-0.652392,-0.652392
5933,236.407547,150.763931,9.940777,0.270275,0.270275,-0.653415,-0.653415
5966,236.571243,150.609940,9.940777,0.267798,0.267798,-0.654434,-0.654434
6000,236.735764,150.455139,9.940777,0.265304,0.265304,-0.655449,-0.655449
6033,236.901108,150.299545,9.940777,0.262794,0.262794,-0.656460,-0.656460
6066,237.067307,150.143188,9.940777,0.260268,0.260268,-0.657465,-0.657465
6100,237.234360,149.986008,9.940777,0.257724,0.257724,-0.658467,-0.658467
6133,237.402267,149.828049,9.940777,0.255164,0.255164,-0.659463,-0.659463
6166,237.556168,149.656723,9.940777,0.251740,0.251740,-0.660778,-0.660778
6200,237.690292,149.467072,9.940777,0.247113,0.247113,-0.662522,-0.662522
6233,237.825089,149.276474,9.940777,0.242450,0.242450,-0.664242,-0.664242
6266,237.960556,149.084961,9.940777,0.237753,0.237753,-0.665938,-0.665938
6300,238.096664,148.892487,9.940777,0.233020,0.233020,-0.667609,-0.667609
6333,238.233444,148.699112,9.940777,0.228253,0.228253,-0.669254,-0.669254
6366,238.370865,148.504791,9.940777,0.223451,0.223451,-0.670872,-0.670872
6400,238.508926,148.309509,9.940777,0.218615,0.218615,-0.672464,-0.672464
6433,238.647690,148.113327,9.940777,0.213744,0.213744,-0.674028,-0.674028
6466,238.787094,147.916199,9.940777,0.208839,0.208839,-0.675564,-0.675564
6500,238.927170,147.718170,9.940777,0.203899,0.203899,-0.677071,-0.677071
6533,239.067886,147.519180,9.940777,0.198926,0.198926,-0.678549,-0.678549
6566,239.209274,147.319290,9.940777,0.193918,0.193918,-0.679997,-0.679997
6600,239.351303,147.118454,9.940777,0.188877,0.188877,-0.681414,-0.681414
6633,239.493973,146.916687,9.940777,0.183802,0.183802,-0.682801,-0.682801
6666,239.637344,146.714035,9.940777,0.178693,0.178693,-0.684155,-0.684155
6700,239.781296,146.510422,9.940777,0.173552,0.173552,-0.685478,-0.685478
6733,239.925949,146.305908,9.940777,0.168377,0.168377,-0.686767,-0.686767
6766,240.051071,146.091125,9.940777,0.162440,0.162440,-0.688196,-0.688196
6800,240.119858,145.849091,9.940777,0.154404,0.154404,-0.690043,-0.690043
6833,240.188980,145.605988,9.940777,0.146311,0.146311,-0.691804,-0.691804
6866,240.258377,145.361816,9.940777,0.138162,0.138162,-0.693478,-0.693478
6899,240.328079,145.116531,9.940777,0.129958,0.129958,-0.695062,-0.695062
6933,240.398087,144.870178,9.940777,0.121700,0.121700,-0.696555,-0.696555
6966,240.468369,144.622787,9.940777,0.113388,0.113388,-0.697956,-0.697956
7000,240.539017,144.374298,9.940777,0.105024,0.105024,-0.699264,-0.699264
7033,240.609970,144.124725,9.940777,0.096609,0.096609,-0.700476,-0.700476
7066,240.681137,143.874084,9.940777,0.088143,0.088143,-0.701592,-0.701592
7100,240.752731,143.622391,9.940777,0.079629,0.079629,-0.702609,-0.702609
7133,240.824539,143.369614,9.940777,0.071067,0.071067,-0.703527,-0.703526
