Timestamp,Trans_x,Trans_y,Trans_z,Quaternion_w,Quaternion_x,Quaternion_y,Quaternion_z
2366,-219.352737,256.657471,10.000000,0.505337,0.505337,0.494606,0.494606
2400,-219.785950,256.666931,10.000000,0.505240,0.505240,0.494704,0.494704
2433,-220.219482,256.676361,10.000000,0.505144,0.505144,0.494803,0.494802
2466,-220.653381,256.685822,10.000000,0.505048,0.505048,0.494901,0.494901
2500,-221.087601,256.695282,10.000000,0.504951,0.504951,0.495000,0.494999
2533,-221.522156,256.704773,10.000000,0.504854,0.504854,0.495098,0.495098
2566,-221.957062,256.714233,10.000000,0.504758,0.504758,0.495197,0.495197
2600,-222.392303,256.723755,10.000000,0.504661,0.504661,0.495295,0.495295
2633,-222.827850,256.733215,10.000000,0.504564,0.504564,0.495394,0.495394
2666,-223.263779,256.742737,10.000000,0.504467,0.504467,0.495493,0.495493
2700,-223.700012,256.751373,10.000000,0.504366,0.504366,0.495595,0.495595
2733,-224.136658,256.757660,10.000000,0.504257,0.504257,0.495707,0.495707
2766,-224.573639,256.763947,10.000000,0.504147,0.504147,0.495818,0.495818
2800,-225.010925,256.770264,10.000000,0.504037,0.504037,0.495930,0.495930
2833,-225.448547,256.776550,10.000000,0.503927,0.503927,0.496042,0.496042
2866,-225.886536,256.782867,10.000000,0.503817,0.503817,0.496154,0.496153
2900,-226.324829,256.789185,10.000000,0.503707,0.503707,0.496265,0.496265
2933,-226.763458,256.795471,10.000000,0.503597,0.503597,0.496377,0.496377
2966,-227.202393,256.801819,10.000000,0.503487,0.503486,0.496489,0.496489
3000,-227.641693,256.808136,10.000000,0.503376,0.503376,0.496601,0.496601
3033,-228.081299,256.814453,10.000000,0.503266,0.503266,0.496713,0.496713
3066,-228.521271,256.820801,10.000000,0.503155,0.503155,0.496825,0.496825
3100,-228.961533,256.827148,10.000000,0.503044,0.503044,0.496937,0.496937
3133,-229.402130,256.833496,10.000000,0.502933,0.502933,0.497049,0.497049
3166,-229.843048,256.839844,10.000000,0.502822,0.502822,0.497162,0.497162
3200,-230.284332,256.846191,10.000000,0.502711,0.502711,0.497274,0.497274
3233,-230.725937,256.849365,10.000000,0.502587,0.502587,0.497400,0.497400
3266,-231.167877,256.852203,10.000000,0.502461,0.502461,0.497527,0.497527
3300,-231.610153,256.855103,10.000000,0.502334,0.502334,0.497655,0.497655
3333,-232.052750,256.857971,10.000000,0.502208,0.502208,0.497782,0.497782
3366,-232.495667,256.860840,10.000000,0.502082,0.502082,0.497910,0.497909
3400,-232.938904,256.863739,10.000000,0.501955,0.501955,0.498037,0.498037
3433,-233.382477,256.866638,10.000000,0.501829,0.501829,0.498165,0.498165
3466,-233.826385,256.869507,10.000000,0.501702,0.501702,0.498292,0.498292
3500,-234.270584,256.872375,10.000000,0.501575,0.501575,0.498420,0.498420
3533,-234.715118,256.875305,10.000000,0.501448,0.501448,0.498548,0.498548
